puuid,leaguePoints
Qc1qnNsB0MWHerZxpu0m3TXPeXEC-JGPLf4DCS4OIeseFpfW3P4M11eoPv4m0Q78I0H6vsDC-vns2A,108
1ZPxC9yW2T9O17lhf3W8Mz8B7dYCX1yhxreo70QKSrx8_UiaCkrxKJ3qCTKProfWpOAyQJHpd__1Ow,108
pvaVWHM7F2dQD_BC42exxHWwPUhrmjRURx6P2zt8hHTwC510I7pAow78sjSuKMjBg8oMXRjJ9ZX54w,108
6eHCMoSXilWt0tTs5H_SbKehSycXtJETyc99gq71HLvXIx7HPWQKQyp_XBd3vmO6Rl72xhCU0oBBFg,108
yLrr10IvFuKCLY01ABGUTeEnwzxN6NLo-48NhJwbYhaNvTzzDyV74y6Wl5sr0Teejrv6lGsFzaHXwQ,108
TT0ufFL71ylUTnNyLjTSvBpYbQwVvoBlf_1s5xfwmH1jjxQDDC4soQ89KJfzs_Gic-wLHN9DsDgsyg,108
d-GYZb0ATWLiIqJrZq74J8lg_epOC6Bc-q-WEYj8x9iHNQtwh2TcQoehEfj9K_q7hm1brMhnD_HBKA,108
Tp6yR_dYLxjtlfTdsVSWgeNdGraI9qSN5Fi-VdAYuCnQOa0WjDkxvIPzEbdYwx3noQZqeIRABQnMqA,108
6Fp0hUouY_Zqu5JGDaZNO7USFhFIWkoAt8u5j8E4k8X-pjp6XX-oyR_kv2L7bQ6Vfb8uPdZrQUwSnQ,108
vQlNJ4V-SwdD1jdm3k6q5uv6-9kHEMx2kA1YE41ckBjAVECv1Miqq9ShqiCsSgArYQZlOuHa4_-xZA,108
TTPmlVd9cp80BU6MmjSuaG_NggiV5KI_LKLvRyp3pI2SH5WYGh-lIbVNUDJWCiZjSLuII5wtv3m03A,108
rPmiIR5nSn7lHmV_57naxpNhATClRSWTpXgH5WpHTX6WEfGI6qxagHEek16Errrul8f448L6Dc5bDg,108
jm44WV5vf4ySCecEHDpMsjPrRBwQWiwau5oLypWQEXSbHtieWvowCrkSVS_zCKylRDKLvLq8Np6_DA,108
s3uqbnzoQFb8AB7BY4hUbHrIrA687yB3LDfCmPOxnrkmFm3wYHuxe_-4CRH3G_2xQDmighjoW3Tn9g,108
MJrEzTBTT43kjqPN6CBvDbMXW5sf54mmxr4mCe0LLn9Q0OcmLUIrtUVcIq251c57__TBNq42DGe7KA,108
l30DmgY-9GEFEFHFPEWh_Mm_jMfUPTnF7iitT4zYig6nrAq-Wiq5-g1_pag0_pXoR2z1HqU53LsBpQ,108
nTDM98KValDUqtDuKcdAj9f-VQiHIiTuuZ40DZny4ClCvqN4c0fDSFVPcvhzywvj-TPQtF7R50b71w,108
7T4Bus6pt1_1whTna7bf-ypg_7QhyNXP9CRFu1bBIkv80gw1nwEDxsJx0x2uvl9NNnZTcX4omTSMGw,108
TE1w1_VfZsAJc8A3Ro4esZQJUEk--sCnu4zGoDio5g2tgvaCplgVZ513yP82xXQJKtd1gbPhmYuHbA,108
0xBO59qMY459h59eTP3YYuQycfyxhf9II_MbssybflP0dSh4mraSAdxEcK8iOpMg-kyx0bREvBXaAg,108
aco307CuiIi6gwtooAd56czVCNKfjWRRlNkcZaauCbcsrNTolTxb88DLJwHLJglnmOqveKpFLfRpJQ,108
87eur-r62G6h96PTR0jH24b48khAup2__7KOipCQgutDCjrMstMbzH5YuN190D8lp7SEwV_MYAAAWQ,108
-OHtVBSDZT-S0QL5Vc8vSvAoQXF2OlovTcGEzJ_fllI24Y7JKs8PNsyHQGreDG2fkrzNGXmP-9UL7w,108
913xL6isx2kj84iMb3X06djwV9o36uENLdQP-yWEYxv07MlXquT4J8UtoORDmj8tqCQDz8oFXADOkw,108
RO4smKeTwN6llyl7xdeVQN49yUXAYtDhsJixz0yTFe357zSpxs-TOe6G80msoDPLG7ZVsJEexzlt3Q,108
E_rdeL4kn0ngl4QKZUe-fZ7FREuq5_lCQYpl1GqK-uq2TjckWq-mmyIR2N1G2jXEc-ZASJJiiDiHCQ,108
eZ8eP5J_ph_i9gI9eots28sjblk-MXNoeiM3uJetEQ_AZjM4DS5_4-7465gi01ljFQrm4l5CczVY_g,108
aay6BmtwQSqbIKAKsF050uxGAFPQZOwk18AIPC1uCxCexZ4agsu4d9RfV-w_h9X1tdbKL-5HbCHbNw,108
z3wj0svgSDYhMge8L3ozEStTkWmGRqjEfIMyoSps2MKSl9Gn6Y54ZiWr2dDwbII1Rkt0CJhrgafTlQ,108
hoDWEZvUVH7Ct0uTCCARFiUcUD6IMlvmXTYfdoTTO9QMMOFR6ShmU1vJY7buehHypYpsV7dZ1a8U4A,108
reyz4eYrKg-tY04c-qOPtz0FwgfRnuXzrXHFSnfZrRw322VY80NvYKVUOKnrXgX_rU9iV42N16A5Ug,108
U-yoDFrQRRU6iWZXJWhJeiiqN6YRVMFjiZCrGp1xRrgl1Ie5fb3kdGlGkOU89vKR_IXybm4s6SRW9A,108
7H8nafVKzasX2-YBqfxmQF7PigWTBhp8ci8fnyE6mezJyXQdhbnLI3AmNsfHj9aVxjQNW44qvAaH_Q,108
k4mugPLKLYZA796oBJJu3_c0J6UuxGyjHWOl-b2sdsgt3Z5cKRqKRHHsrS3RUy8KeplZb2bsUuxjTg,108
cGLohJoO4V5PP3xwWK9rBMOgkgWpSDhroeM4RnnQxDTluOcGWyG3dI887Ef1npbHx_QKiLCPlBJBMg,108
cFRqYRtMeFFdKcOsNf5clanQra6Y7AqGVT0ewZCYagxQOeKKbZkQpZ4RyYyGshAqDx9Tl1ZZDvaP3g,108
ENVXhdgq7l0cHGYeVybLX4PhRoESGxOa5RCJYFeQ6hvD5qeozGWV3VxGzd0qbdFYNRIRM34xUq9oaw,108
5Tdb6SSPrH1idPZ93Am0ITFaKkw9NjIc5d5nW-gYM4csmEdhhkTE893Kh_0ZIF_FlZx33aEE7NjG6g,108
Fbhi9uLh3nL3Lwt7uG3IPzq6jPXK72v2MTEUVDQskCwe8ROTwdG2v5ToSHflWqN29iejX8-_BEUVVQ,108
wai22qbBjw06kITqQt8IN-MA71zPAC-SMxaAyX8eRAIXvv6ov5GvPc5Lrog1UoQes5RX1zXU0p25oQ,108
MPH4MhmDkAz-o0c4GOZXhfSmct6L5uDUi-p-IJZ_sP76dBZUyE6-x87efkVO-zVo1LDQeVw3U-j4Ew,108
6YLuox6ijAQwJ5g4AX_b4RNtsRXm8dCiCIE2IgyDnv8rX8_NFuVAlf7Gtkp16vza_nROn2s2Zn16CQ,108
wXSCeESYT8vic2lx7l7ioR5moBKOPqh7oWVB-Syxjw471HGM7EIECE-hUUIaG9nhOXms1fLUY_IuKA,108
mj5QMO7izYoU93FPUkcvH8cTSKlQxYi4BT9hd8QBSaGndPJsj1sK7bnsRiMoi3IgVwOLigSo3DYVsQ,108
3BwrZFSjSLkTwlt8cVk2sOeQ8xZwJ6ndZahjEjQRYeudJ9EkAaYtyuXRp3lWi1WsM1tO6uXpdUTQPA,108
sN315xnuRGMqK1VVv_-bGFMPk5NRQrwPcS3-FrOxFjTGGVZwwbe_6h1HAU8AFcRHfdf47aa4tSIXfQ,107
QDuG7z8OKnUsJjHQFPF7jvGRKIWfKH1KnM-Zs6B40wy6IZvxmWUQuxgZv0YV2t3RLSzqRUaDrj5Lpg,107
V9CSmeJjxmT52k8frNO0RO_aQn5dWUUaTxmXPvmasIiH08brO_J3gMYxiEG1lOpxtYhUgEqaEFAYqA,107
IYF5vI7B03EA58UtXGEVtfRLh1VzWiB-RX2yRnQ2Lm826LcbaSeIzuZU427dwFDZyFPJAikaWwxngg,107
4SjUZBmVPKo7xBKvcJ9GgFsY7cQqZk1tBkZNpicHS9RCkQI8eyPqK-6OO4ol0yo4sesel2GqBh6HPQ,107
AFqmh5YHyJRCwTL1K0OE20UAw1TfW3felLt6Vuqovrlbakv2ss63yKaeQ9eNwaqmaGva_JFG0IrZsg,107
n-_v85iVb20QixqV0PhphZCqAvAsuZ2jqABIloknGBhVGNFhzHJh7yLr8sKyYhC1B0uOZqEzcwBYGQ,107
cFPFkaFzosdJG0fCVrdDunhs4E-GT59eh3NZB-VHbsTWWtg6MJKd4dTmjHeZDOTNPR8FKvtElPSrkA,107
mDSbDCAm1YdSs-QFq1uzxES2N-5cmXZqBXqIlT7_OGlKkzG3Ed8H7WrvZMIA6R3C0LC_JQ2DOeDycQ,107
WJ0wOAW7rUxUZ2nDjdqzM9-BLus-obXlTHNeN5qSrSeWtY-GnpN93rqXczS-T14xXBMJFvkcJ2QaJg,107
QNlINCH7_vEziy3jknK852ZD4y36h9t3L0e3Zfps52iMLm0RCVKUiRC01YUubb_3Wi5tgoIcTSWwjA,107
-X7eDiNKEB7V9a3Z5lA8YDf5ncp4J2CEiaWFS9JHDiV_KXjzu9J0FrAfaZUSOjjrNiXn116sxaGyEA,107
-xZDsJQTKGl__kGT1K663VniPMozf1DLDFQcZ0L0awMU6vp0TvZ6sfNmOBKXdYIDIvUhXa6XnfiPjw,107
D4smZGsM5hq-6xjsmaXm-cGCk3xxOrgidtAK_w6zhGLWIbxqB45M-2Iho-VbX_0lzjwPHuYIpc-Dlg,107
0WUkTzhVzfThwXJ9GBdxdGenndLVaJPgxwSO7XSeityi3-PUzlz_5Lyqi8Cyr4lTP9UHCn-H4ydfvA,107
2Cu9AqYMEmnqcTCLjbaXnNpccefXcLVFugsH1wpm2KJkRvZY4F9Rj6NkvmVlnJJRZpFOUIp_TVKQVA,107
2hN0SWk3IRUBuYh7y1vl8uy3tCsUuXdsizaenoS6hhTOmB28zIiKrWjRmEfdFbEMaBPf7UoZAFGsTQ,107
RESoUjthzignT4PJxEtowkNND7GDFaQJWTps62gBhPK98mVVo7ex0Bf75M0hr18qIFDiXmtsV9GEEQ,107
hEm-uaMA6En3jvLorWR-zsv8KjMIzt2XisCsLu_nlo37OZ78E2lSnNLWoik2n13P6O11yJ2-zf2UQA,107
f9o_KiNfI75qU8kxSbfmYRyEZyDcDIEU4W9UIPYU1V6kN3clh-A7BK0PuPXGzGsSIrIA-emZL2kvEQ,107
RD_vCPr-lE2WYTVtSAfnN2ro3E-aD4gqGdE_sF4ZJl-9i-rK1fXG7YKtQUMyVZbfjYbZxtVPdlccHQ,107
6TuHQRQiKVmeWD9iBdytIRAyetGjbCnQWMcwhULrJYJrErlL7vMKION83KTWk-x8iN4wyaPXcvAolA,107
7khq0WptH4kYaTFPYMDXrwyQ6kanWYNXTisrn3_QKTwtktfN9fiitCtH_-oypjkYNdbyNXnQ3uZt0w,107
WkIra6LCLj2tpq0ocFJd4fraaHPD9yWG5-a9SKByxH-TDgwL15wrRP1wxzeZ7_R3R1IfH8ebWX1UPg,107
s4K-Tkk92vozIyjKo-t6RVnxSnYCvSeDCj3JSPCLe-DemjlNAvK2fqOvrGNzjrsaPjNWoUTzUvXAaQ,107
LfhLKUfMHK4-8tusXYmSyxzSxWY3E6hKUyFMJYj2eYFDDI5fRz6_o9LqRCgIY6H6gZXt5Z2hkNhn9w,107
VJAU9mdQheHEgJD-OP9v7jL8T5aFMjly4BVLRMUWktewwgy2IASiEvBUuzBf4x_9Zt3IjasEve6HNQ,107
OwA74D1NWStagHRfh3uSAWh1Fn3zhr05UtWi58dep2SOEwA30sfQz15c-jabKrYlrJlQGqCHmDhGmg,107
Tj94_qz3bQGPCt6TMzncBxEYWMlQeq_CJVryPi0cJwtXXEzl-OK62b1RtCDOHztvL7ryvT_C-hi6Fw,107
3GOIcJGIUouUxQqscdhbcOktSN-48Phv4mqe3z9ycZnA8SfPKxeapHG7R1rcP2ihSXFN9DbA2HN0zw,107
0eelp-huhEttXV6Lt0-mFWvBibVw4dV-_VGlr0gUmcvLK2pzR8v6d8o4KLw_VotrX5dIpfrrIDhqog,107
EXh1sCXDCyQkERTabKh-bOwL6AicMDpiC7cwfVkBieM5AicYwQMzEaZyKWtfPkGKWrrHnJuV26R9MA,107
hAmzU3xT1L_QBnjK6c9KPpxvjO4Y3MDbuGlkoRMfItMKc_MSCfnsPemPmz-NMhKoVxetCgUSAHBccw,107
1oewFHs1R5We-FW_xxuWyEusAT_ZoXSilUBbpzbQGVLmZhAtcjflEr5IhqOphAnOtleftAzIDgUDAw,107
WIOIyVEVNCel0YUldmOFbgt4u-eu_FhUodmSjf0omoZcQupCuz6hLBMXtzA3Vi1cM8gTRPYcFA9lOQ,107
tmk1xyaA3REqW7s-YiZyFN6o1rHj-bpfwC5cRTJHnWKN607wNmw-1U5m6Ek-lHKLE7SU71X8NFiHyA,107
rEMd2_3_8xETQ4wc8Zim8NF01jdurLumsSU8H5VwfW5ahjDNDhhfaNaOTxVS056QyQGJDjsLrfa8HQ,107
0doWq956VKNGPsuw_qJiRfb69hhEhwXXSTfJ7yJ7DHD1reF5dU6kCqx9XEX0xJ7OBdPx_rIrPMjIfA,107
V32aR7mOrPMi-CPZHPxEhHX8e57rNvORjZbU48TzV4Tqpd8SNVMuRTxRw8vsTjrFYL45AfuiQkuYQg,107
Flx3wQcSEy9ocaxRqYo8NnDmjBXCxW-mx2jj6EegT8Qm28ldun_3XYF85GZQbkWnUnk4QBWRAiK4PQ,107
mwT32UMkFCNILDm_y_prsopRMVeBwGkIE3Jo_PcoL0rztwwdRqXLpY8_P0_fAQo2yqNjfXhGHQLPkQ,107
5F5SfovzSULu6mD2C_bPmelCMtJXrr5KSHIDN7Euxz3N0BndO0Es-bp_sb3ktHGLOtIz-fjFi7fR5A,106
jdMHvg_QQYR_uaSCSaPpn4yt4ZmzftAHsnB00ZqAqvkM5IDHnbloWlnXGwN9VhUEDc1XRtjGo-bRiA,106
ZSu4sLtWJzrtAHGJcxh8p2Q6wm9keWbeJbgKvO0ncnTLZUJ7RodfvkNgN7R0AaJwouQMMedarTS1xA,106
hqnjGS9fNFEMnsfcuj5q9qRIGySxSByiVvD_W9gsHw-fa8Yeors167wWz5wlZhoyBtW4nkE7uUdNKw,106
vX6qElKIKk7-rgZrqkoy2yLd7m8mJCf3xV3us7n7RHmirG6E2WKZePefE3KHLo4QEkpjAgs56a9lAA,106
vGiHmDFom5cXQxdX9rR4nvra7AHLRtyCKQxSpl53y-wgYki7SHXljkE2lO1l7oTo0Jd7cQlISlaTKA,106
m_obZRbQ2hKxxhtu2A518lt0NFJRDNzVGWkJ6GNqpzDb2xh1hFt8JtIvicWXmAlzbo78ToTvObcxcQ,106
XQhDP3mqKquJeyW43lWHlpLUs_PVcDWk5ktaRl_vCiHn8--5dC4Q3_DSwaXlhBNAkXA56eJjJZkuLw,106
9_aKcFqkkgSMJ-MM21dxmlmLPd_1ePV2GNQn43I45d19iu7E-2hBtBMJybikT4LkWgn6Zxar3S8FpQ,106
-y88hL3aYoLR2Geva4jxvy6_0UCLuJa4JMocjiW5Ae3k07Nru0FTvnxAnDc4hD2EGyatOQhP9R5zKA,106
lVwjZNE1iodbAmYWI_tPJDGiIh9pI_VXK4PpSrOzOs99zvuvJoTu07B6jgRyyqbSp6rd_XeGuSL-VA,106
vfjhSx_DnE--Cw05wM9U8pcRxyVdsDfWbNvHmr7gcrxA-uYEmJTNSW1cwgDdIjpfVjMgZEv-WFeK3Q,106
czK_-QU63AtkyFPEo8cjr28bm5hEjBzYa6fR6cJOc2DgXr3Amnq1O4v4jgP_iwtpQSU7ovUeO_2XZw,106
AFgDOGHgu5KaSkLJSDhd0V77eR2FHkJCPwO43XOxjvSisSct2RuW1tQBf__g1NsHSVERUOvCib7hhg,106
3l6Yt7g4-ntHJcQrzGhIBxoA0lNR5M4tbPBgU9_KmbRUL4G9Ggz2RPZSMwRcEFxuYRgwO--Oxm7_gA,106
oipq-g7IWLCkVI8uigZBS7BQV74TMJpS_ptmXSyDY4Zvrzo1PbYuLxOPxkzaKiH6eqX9qpmYY4ZNQQ,106
phS0a92NS6tsywDj_zNL2q2ZZAwAzI8iup9BmrzJsvBSPvsUiXc7FkckTOtQ6M_bR6bnreGWQG5G8g,106
2ku_KmvX3RbszmExAAVl5rDTeBZCWavUXJiJw-kfmum5JBHNKfHn1brYjz7z-pXVv070TIzL93HX4A,106
2XJf2lwUlh-X9FMF077xuBuXOhtPhdqDKy9hxSYOYbF3C3ppTsnt2SdkJ-5R0fB71qPp1yyX5Tmm3A,106
QogZOPGDJPZrnQgIFl5nspaUKT22-3x0DDSs2jBKPT6pu8aM9Dm05EpKWcwr2uAdCpKHZkbHJR92gQ,106
gk0WVa29xriY_t_huh2dTgCsy_5nkXgTxkvumV4UR5dDkYVav0eG10cpwCOYKvBBrywF9P3ynVpRjg,106
Y9_mxleTnTH1I5cXDlGcOy94tNA8efkh6Wzr6kZYo_LH6jV6zPKc24L_DWiyFwFveX4eD7LkFyw6qQ,106
8PSbTZw8k9MFSdrky_tfgjB8100Grl_A0gifrcIOtlXeG4VXec5LgjHhJO2b9gkblaWgCc-l2YBj4A,106
am57n2sHmLucxGC9Wy8Djb7W9rn_aMnhN_Ea6nTkFY1T7kv8LABKrVb2oxp1I6ST8ib7_SbFKKAupw,106
hbga0oqplFHAiFr3wvZfiDfbAg5EQxcUwTHavYxSlE77VWEHbgpeNdIkycfBxmI-dB9sQ9tBz0vgiA,106
JBm5PmsPYffjCitVMBtf6H-AUcSzCiN2XA5uZg2DdTW5TOpAyfjrIKNhAF9cfVcOlZblWurt40gaBA,106
iE39hk2rHpxyeueOWefC2GxyuxKEHCR8p9KZkxWqESMJ-w4_4WR9hCXNHu_5sXhpkuE70ujBxTSZRg,106
aNnFdsW_S5cJ332KDwXd17utlP_8ieNw9kTC-5C_euNjvDncoU5aHk-O60LDuZrkQJiylEGrfi1Lag,106
6EVA-N38iTfwOlZFODiaDbDdB4skjvfI2tc8dWmN2cjDXxnv_jynzbuypuExTzGkMJQwcloUuH570g,106
QyZkl4trct-lkpLcfe2XlOoWFh-PpSWcjNgjRGhUasmwb0WooPUmo_nrikLsvw08tk99_rfhCJv1bA,106
fiTndclcHA2AuPvMisWczbOiX-kKr1YgQEpcDU1hd7M4pWAhi9kpaID4mI0n2hSmhYBvgTFyieVoEg,106
EOe4u5Rc6gBkWP89ycaEvMvdAOnC36slD1DzLZi2sxZ5tP3EoETVx5W8__7T9B5qHQ54o2i1NG-r-Q,106
GxZ9EqOm-z4a_iDl0qN_HIqYBTjdIg2SpTGSLNvpmdNttAHpQIko9ZrM-w7bZi06VK9KBo1upgX7Gw,106
OGfRRQd6Lrc8dhHhiUyLChqGPD27EGK9WpG229jis8vTksWOLrjnjAZHgvT4PkDIqgH2vFVqiIh5HQ,106
rOopfqPP1VSpWptjnPxTLhAvT5p1-8BjlPy4nzkk2ckQ8Hd0CVdRampZDOsrzdkUbKaxQHmLAk2tVw,106
2RogOzTnQzzBXVgiwY6rGX0vve5o0eTATkPtcVyxFxfhY-MtP8adhhLYvelW7eN51TOSz_6PP3FWlg,106
Wovt7udwyP-OcQWmzZCE7N6jFFCJLuLw0pF-aBH8PULFAPTZTx0OlZZYT_4TEVWG0s__2F6uydVLSg,106
msncV4b-Ig15Z_IgJtvNaFVSCnAJ6rF330KGuJRUuKaURbt8GeqWkDZGnXzBxR2cqxIvGliFyhxZFA,106
rdjItolhUyzG6K8bsZaZ8LQS6YHC_z3XrziJINpr8mW_REXvDglrHg6GKIAjmFgKrdIJZ2dcEWTOUw,106
GDsq63zeisK1PLExhDSC2qtWbT4iP0KnNZQAm3pW63zGZPChXlqu8WByi9Ddz8QAIARjzyMTi8Eq4w,106
9lvqxRVFAdZ_p3bXbRMikk6FUvgXQ9zzNumpm-7h7y_eADMq_HB2rXpx6uHeS629EOa6e0s9GrwwYQ,106
8szQ4Ddh3Ju5uipo3BFKqkbsz5TRafNePSC5DnRrSj1Aw4fdYuz6nzhP0RzosXi6PAZo7XaIN4CqTg,106
FGF6vVMxBJy0UPXrGXD22qAWjmurZReri2zcwd-8JFB33LVnL0AmwWOquhrph1g0fYwoG0TaIyZ5NQ,106
ygHTmfN7GGujX98XehJZQQH0J4Y6wyigNE6RhSddQMHcoDC1IInoHrkyd1uEXshgdrl1fXx4JwXx6Q,106
3EVXZ4ONuodQ5FA8sZ1A4sMDVIoRFxl8sp0tLyt8azGQYtwcSq1UjvKfgk6B4vIlDP_6BbWBgkErew,105
q6WjCviFvsne15qEFZC2d75bEVVq31yRqutCulix0lQwhg2BjTEyMx4X5YZIgjVb5gbtgankyxE2tw,105
Hb1ZEQpmCBhRy2lvOQGqj58xEbjtOpZv956a-_nPwWgbULktV36lQElJCE0MAjgaQJ3wQVuDEdyA9w,105
x3NoS9v81SlqHjd8A2ZSzV1wcZW2oD9ZN7v8gb8rbXIdzgbperl9hsSjIvZHM3BX9kvIyAMzYlVgzQ,105
6-ZXV9GyLu0E0tXwpeJmQMQ-XZS73r6Y4FlDfi4Su7UQ5rfDUUdDZ9LUDqTW86WIuor7kLSlvMqdSQ,105
_23Ctt4-v2e3YuMdhKbp8Q_hhj8JVpscHOlZxVkD0fDbeICNjEyxCURsg64Vn5MX_MtB3hisk7UeAg,105
1s0sekp5x4StsQ2J_pAkekwrD2HrZvMfJ7r4a2HUH8g_yp3S4mdFVwRlRAEmQ9v7ONGBh_rm6MUAgw,105
7kmj8wNw4MsyygEGdogbDGDjaOKD-nZ1ksFH8BSOiFMlxsI7nhRfZM_HhuQT2SRyDfBa0TAMVCjN0w,105
BY1gcZF4fjdajQwcrOgEVsbSZmChfund4lPkyjOt4G9fgdwFw4b8wy9fgewMcKjxqGGt5ZM6aV7jpQ,105
gMdk2uR3NFFE9J-TplMoPF5J6gKIrWy8nj6V-veO-IQ2EV650M1O8XvbKEFJRoVZGY2Zvj9owgh63Q,105
Qy6-7aedGueTAWLoqf8OhvPJ1ebaFQccRQT_sx5NScOR7NwCfRDRJyHiY16Xbgttc2VIcVN6KHhwQA,105
3ei2839vwVUFwW5YnSc542wtgKyNbiue2KYcuakIgBCMxkAuW1N_D7ePtpLlm3qn59_sSsJO_gX4xg,105
lIxtx4jcInnaUiWlXxcHlrr-lx_LStm9Zg3caSLT6EC7Z7-V7UX3ODxt93W9bW97oGEvEP5QnCV8wA,105
fgXc3IuFHX97zhOPpzQhnj3SQqqtJ1n_cz-vWQUoF7g2m30xWJzFPri0fe4QIqdg5Yy4SY-m5sf7yw,105
faZ3m9eWk9YFOePv7C5kxcTgVuOli7VV5tg12hY92wp7Ty7aW-TreaAzJiBxQPmQFrIKMND4_WuloA,105
GNWsqxlSPcdKcdYHadX2oWNChgcpuJZssH9WEKM4QpIH4Xh6rYCs786Q9EYsVnqk5dxNsARxa3JWCA,105
16eo-LCuO1tOZOCq9yOAhRkzl1he59JRw52W5_-b6S4ojk7q5iTWsjhzcMzNSmAml50S_XucXMMK5w,105
AU91K6GsA8U2Yu9dNF25Kq9lWZBC1yygk0mBw2QFoOexPMMWGskC2oItO6z_pVSfii7bopzLW8_-9A,105
2Nz5yZGwhpC05hZdOCQhqnlTJJ6RUW1_nqSuoaLdJMlMvEJCGNFof7kGT7KTdDJLOIwq3S-miDZUpQ,105
LHzW8xdvIafprrpY-u17lED7R83cRUOJhwGlFYCz9m9KsjlKYJKIph4QvPNJ1mdcIfbWLSD-0ebl7w,105
ptfgSwHRh0KSd_4qVlswvcfrNXA_wpaNUxLnmzNNNiEeo4Q6opNhdTBxd7Eu57VvQuK6kA7qVxFAUA,105
n7St3164g0wWE_pJhDxLfeEnIFSeHDjaF7OoDZPlnzkiNb9JCnwbUVPtHJlqVifjg7ZHyRqQXE6Z6A,105
BwjloDZTcvA25wXDjmmZ2ekTZf0_2sErVePBmZ5vji3dboZ9wWdpm_o-ufiuKKpueEWf3XRILZrspA,105
IHl-LpTGUHVHeyI8A1RUbYlFKcGln7b1F5UZoK887N_JLWTE33emE-eLoBIZeHKm-IiV6L4280aSqA,105
MQc4JmrXsvcYsCn9_h3ooZv06rZdnYvTXSHhLy1smUl3XEWRnC28vpvAbWpo-4kEMcCDLz9pilQvyw,105
hrfPtMVIqz7nz1mxSLFufmZm6OnxhGKKp_kWP-y-d-C5FZwAhcK7ZmN6uAFIn9KeWL2jQ2OVS390XA,105
c9S6NdpTwoSmZMkETKaTtzsChZAITagL4if4u5A10M8rFj19_LXBTsn2JxTGj8xlTwFz5MuT1LR52g,105
Rh3-dWiZ-qn8J4zmP4v5TTAq52oOxSn38ot3FkfcM3xdg7UJAZhPxyTQOJGhvG7EVZmk6SXldxcFBQ,105
by22TvRu7TToaQa8Rk_w1S83hplkpxxPA6erTST5N6s7eaL7ToczkuMdwCNa5aYXZm9Xs0DXFGNB0A,105
zb8rSFhaARz1r9X9qFTNzuH5VR9pQXUG8S9RTWxSlQ6Htq-MNMzDCWjIm6xr2nTgvVxxhxfoe0DiDg,105
4ixnOrGa_BoQQg0OmBVJWLreFwlxr_jiP8gEDlalvHgJEbeiu8sytl0q1LhJOv8MYh_o8g1uIk8OCQ,105
cId6WncBzG7QG-wG6IrCCDuFKmjIIZaafgNjiqNtAO2MPxw7yxXix8nbzqzXQniTt3e5q4b1_iiV0w,105
5ZV74r5QeS3uon0r06NpU-_Svhj925R3WPNKeQIzfwrcMMnXRH7N151UxFXdaSiAGzCdu7Dam8ULIg,105
dwu_jQCjtCAwprA2T0cdE0lonM9II6totZz26UhCVda2C7p14GVIfj5E1Nd69-gISWLWyFYbuV6XWw,105
JCKLukDHn1rf1sxx5ZmoCx-lBSHkxLXvQ16J2AP0D9IFMNvwtc8zRlqRa3ZdZWIZPyK7QUz4abcz2A,105
QOM8OieSrY8Gam3Y7Ckw7i8zab-oEeJanNNI_ntB4luPtectEhEZiM-e09yX03zrlmijvwUALVfNeg,105
gqCuMXnQZEfbDZ3acAdgzdrm25UT5CHXMtWZ5QLGpk4iOrpS1ch9LLoDIPdzGL6eJ34zPTKHa0zsxg,105
Y9-IQx3hzFpA4s-4BwxtIFpWoe6q8XF3J4S8eERyiW2npi6mylB5gdHf6MopJyJpD1j5iYH0Ri4m4w,105
kxU7CMH5PkT83GyYtf1Nfrwp7oJg5XsxnUPhDxLvf21G7SujzH1lU-yB_dz_aBBIQ4by7hyHDNFGeg,105
DBVkMocr0fq7QjVH2AnJ5xEWyNUSIKWPY3KZdMNshVfWcB_Ffv1C7g4bV05oWuf7CHtzl4iyWPP9mw,105
C4EVR10q3ysmxhyXnUjB1-B3SiNuZh1SaFE7bd8y17vCyvOQc56tUDRp4sgDWVrH_TUausA0wn8yCQ,105
8HwvDvr60J7tLMX_RynfGMZxfczF8vTlUbzmReQTc_OyH2XDLBrelIzl9ylm2RQUcqQ4KPV89CKeiw,105
hwx12lZNLbqJ12QGnEjRmZhS__BCdP5R78eH85z0phmEOD0A3I6NGJUgjvgDI1Q4yv_hVDoJYpUW3Q,105
hfBvZAzsfLikUF3UAZTVrreG1t3aSP6QQ6XC23S9TRDISfzbI8ZJjdOGSR8PdINOqTAFUZf8DFtL8A,105
FowiDRx1E-mZLX4nrYzGxp8hms07aO1BVjqEkeelhhtQ44OGYnT3rF7nUKvF3tw8obuxku3EmZP4LQ,105
7WkDfq20nT6Bk364JsGg74cg1hMYDldt_QbuKP_Lpi2RNO86zrZ4c1cyJQqNGTyO7A33BxLvVJwVOA,105
HYn1o44efccTix6Z8EYutVQUTjTkzw-IldRxaj71yTH03zy14woMPscHyf8ECtFbCnwgHBXGOplx_A,105
GadJat4G-msR7RIkrKGUT88M9wpttGLDYSUR4dZRZPzZVKdnfFJ__hKoBmyzkXaaAhS2CBdO4sfTpw,105
b5DxbNGrB7ahalUn0kRD3kpIJxMn0l4hNunTTXWadG0nQjaAezmu0cVHELA4jDw8-eycJw2GoGU27A,105
IIp0A2JBDNzXCE-AWGDO-ZvMn-LnV06YFO_0b_BXbrblCGhY51G215cZtJ2Kyr9KhU1fWDa5fcRbmw,105
NRvhXm_1B5YmVxC2mAcHoOtShyZJ4_W5B2-NIKP_r146XpFpigH9oMdNUNQLlHIZVZ80FNCAjG8qGg,105
