puuid,leaguePoints,tier
-nez3g9465QRbbmoLm1G84JZWKEqXiKjV4yXfDY1J0SSqLOpsqNgopxHL_xf07G-f5RHMDFl5wHYIg,135,Master
uyyL63-spG71XZ-LVBRhzW1nuFTTFhaIFZBzpCsegk1RaPAf_sQj21HK9ZcDnTD5kVGVMNkkyCsN3w,135,Master
S5oMt5NSl4YpOPAKY8W86RC1xPi2QymM_4lAEzqc1K0UJtfEWXd7GjAH4Xnm8DBdWnNhy-O_Xi705A,135,Master
a9xjiHOB-psDPM7Jx6-mTz_zuM7B3cBYls7W5Ih5UGV--ikBscm2Uw35jgGnLgCbLkoj2pRggLri8Q,135,Master
o-ejkF2JyicZHdoRE67yIvsfghR6pD54KWA1YYv7dvENcLUOZOA4l6rf7SDgD9W1rk4JFiiXpx_53w,135,Master
IWztFJBwJpWkJrbtpx0e9FJm5Jk1FR_OVv0AtRCJ-KkBG1Ln0WCHe17wluazClpqGZcj0_kI1tYvtQ,135,Master
Ilc2Rhqn0ZvMzgxjjQdRfdwOUSMuPdRIcYoIUfQEsP55F48_sZDiuv7gVmm_mYhpiDlqvD8mg8Z7mw,135,Master
P0nXO11DspZmBxDyW9s1Xm7SzsNMDNFtX-YJPsB5S8EFvtp-do7tskuNR3BJ-jafO21Z_LolB5_NEg,135,Master
v-5uyEc0D9Wge4Bft4Db4Upen4RHM8MCOU7k6TgVdTfyfNzeMQZex9-dbhbs7n1kSyfWGwyahikmcQ,135,Master
WRTRhaw23O4qHkLuysBMnqeeVRL7XIzZJdSzqjLBJjQLVLE8pTxu_0Rd0sXFXItI5f03_ChLxt0Bjw,135,Master
FQ1Q3n-60NOPzTPlHbQjOLxryGMzw7LpNUtKA3vkGqDMMTovlJn3q7Q2-6ob-v5q5cBtwsvwKWoH0Q,135,Master
zRzr6FARPUFtRO44J34AbmoHBCuXMVgeucT_B0qLZWePzXcJWKOd7rdPR2yCRR85CGYlLjrFkuPKXg,135,Master
xarNNJl3Or-gXWfOuF0icBwV_fG-0m8yjpXgnn2v2m1kmqY_QOeYagJKoPEde0HIbfp08FOeiucx8g,135,Master
k1WByclpKGYmWO2Wyx1TUKzQ8DQZHvICs6e_Yc2Q-gDlXEaJlf9bjhGM3AXZ6NDtqh3wEiZTIXxqRQ,135,Master
if0WouqjH3-Cf_s_m7gYdNy0lnf8JS5l8e3P_ZgyWsZFRDu1q4sdp1ybcbk3U4primyRsFY-NCgt8Q,135,Master
NeplSWN_DsKW2TGXU1rb2vEo86C4KUT0NkXGSskANnoZXRXOV4AstCsCK4bR6N6iXV6naNIJYm2H-w,135,Master
dlIrER5Pnkp0KRK_7U7ACqZ-bCR27Kb1UfD38GhRiooC2R3O6JGQLNZeHZJAsa7KpciAoBPoH9JN_Q,134,Master
Y97ILjWqaErMfSJOaTdxoVk6fx1QBRNxQV2Q9z9h1T4VPIi-kh15KGRWoN-qb3M9ha8KsHKv1m5Jcw,134,Master
58WSjMscarhNuEvVlnOJaue1gUCBdZoBH5gDpdI3CKC8Ud0_7WDXjZAAGTu7jd3K1H4MIo6hkzMQLw,134,Master
fdBBZLyQYdXJA6L7SfVdGul70bvIUdQr3LOwrX5KrQWmFb-7_QWRA59ROmVvQPpEcbj6_EN3RuGH6g,134,Master
7JEahz-LZebiGMgucJMKpXc0Qeju36TXvk3y2WeHyLUgG7q_L7B9PgHmpOywzIajE6PYUsN3DwIVyQ,134,Master
9heDkgmJUWcNiGnSHq-f99q0zxDiJzeDTmdLk2Fa4sDS3xjydcfkPOxe14B9aADtzAFqbofE1OMg0w,134,Master
6G8rwLbeSyTjg4lomr_wlyCD_-UXFJg7xb-BKMXtMFSYYVMtVYfabhjBB5ykPSFBvB1R77ayiT-3NQ,134,Master
9TI3K3-LZEsaRmK-1QGTLoJHoNgCYnqGsZZfd3_6H_PBvQ6BCgJnkE1mUNhDVVs6wNU4kYcWOYSWAQ,134,Master
5QzdILGlsGQBtPV1GCnHOJNz7dtA4wJBt3xqNiXhxqUAqVEgY9dnT-RwrI0SPMtRZwDLOUurZZzybA,134,Master
7tz1KDe1yCofPrzBewx2CqNBrVoBdJTLiPmUHQw0oTOtKBIP0ak9AHM4Bb95TIGVlTtQdn2mPGcWvQ,134,Master
tb-D2GDvVGl7Ie6DHW8hOq1Ffp-X5HTonFd5ceOQA_UAS6-Jl5CBgDuyDHs0h5Lhdu_KfzSk_wZlzg,134,Master
PLUrFLN9rgqz__W8n06gXJU7ho8ifVvT3aQa2LV_KcqK8ZkMH7lAMtPp9fuW6Zlbc0UZ0V4Bs2ZD5A,134,Master
Iq_tPVJY-gbkYVa5ouNB5iMoIROjsjt8zkWLRkmREPxev5YiVlnPZ1DUvQ0FAgBkqb65B6jiKZltvQ,134,Master
8yf4LjIODtxGrP7aXDMWfdITUTZweEfbJOYVyevMBdD0pSjuXseui_J1f3X3YW3kMOBl9xZJ09I-nA,134,Master
f0yTRLmKQTZ0j9wBfSKSwJVx3dLYAlNGIGSbAnRdy1PNI5BaPepwU968_-BV9gmH_-JuhagLeZtkYA,134,Master
UDJD-gzSyTDygVA4aZhx8kazNWviKoj3GJWWN_2koFfGGW5e90_Lmezz9E9mEN709IAe2BjqS3v2Jw,134,Master
RqPlFl3TUbtfClw4_iO05vylEhNtbauFp3flig9wTdGPhHjxJFM-ubiMOojmlUaOL8baz0QJoHGzgA,134,Master
10tp0K0jWJuoIlOXb569q5QuBO1VDz6sIpF46-zt_zhKOXf8eYrJ2n2jXzjEuQU5ilsxBL81kpHZPw,134,Master
8YT0v4m_YhDbpLu65l6CL3vcih915IbmNFb1GYm2Hh4N7fMDZl2iRHpIcpDa0UgzKLjAfWW66RgaSA,134,Master
uiNquuc8A12XJ3W5KIWYNNSnzIcSW0x6ZJvHrin2TevyJ9OFuM4lIo21Omo9LKrskiLum4Zb3b2DSw,134,Master
cx9ZcYNHKL0TnspSi0lMeUBTjyCIfw9R1ozriIXZrpQVxVhIQQ7XxhZefLbXQ-6sLBwX_i7PmE_OaQ,134,Master
qPV8LPvGyXstRI-gpSc2oL0wHnFh0RfIPpncs4LZCUO9CU37OAXSWGrS-Dd_X77lNBw1WKTTkxenlg,134,Master
ghttHw_G8WGFdcNFUK7YtEB9BVdAalCZVfC2WRKN99UZ49iwg3mPsHkfQY7JISeZ-2Cc4T5DApdiDA,134,Master
NSh08QpcBBbbMNasqYPHR9kvcfYwEv8vBHvRUqLHl9sefS3owNpOK_0JFRovheES1Zwif-9jOtqXPQ,134,Master
7x9mDXBvF6VJnRstjD_KM8Vp8WmH4fdv62ebeM7bZDwf2tNt-YfNYpR2jRXme82QfUygQJ6PDFXnlw,134,Master
lR3jOVH_rCMi24vWNFR7K5VQEfdWxf-m83hHKAKO5GDJAucvD-lClWYg5iFx6DVtfaBIOxVLPpG28g,134,Master
DK-0xArb086RKCJmRana17GDFE4Uwg4H6RWvBfj1VZX0ZtG97e5HmbNlvqj5chI0fVkN5fFM3EXseQ,134,Master
TfAix5xGXE-uVitU-uMnjcL0wjUi7HKXV5dC7S-KqfnATOexscovRBB10q3DHyoYjQX_MeBS7v2J2w,134,Master
ovqyNGVrvGlvF7oXBkIlvCtxV14qzoiM16FI8WnVgNK7ZWj0I3sPAIVmfbB63DbFJ-8amcXzUZs01g,134,Master
JMAtrCbxgd9U_s6sY-Dni-K34kfrWpPFzXjbYZA6Qu-d91eNYxUy7ALf58DjvFQGK5JE8T4INjpBzA,134,Master
ChTtPazcvDvOVorJ2GfJBpJyWsPjyJocpK4-avZAQThcyJVCe3vQyhKVaRoZB4s1qq3N3Qta8oIVYA,134,Master
q5WSydecCi5WJ7Z72f_JMNZMvmI62Gdj7bK4ZoE03XmF3VJ_nuI_bwRGLdtm6wQcRLh6DxQjU06Spw,134,Master
C1wmRaF4_ftGXi5W8QTtUINEvJQIZTx25uTQa1E7Vu_ix-ZLwMYgbjSq3-Ohbr6J8MC5_Ur-wqIrvQ,134,Master
fAep3bli4_DPWEl30iYq31l7WFN0ZS5VYNis6dfe-MgarGcy2znpUiSzsTUV4ZaOro1Y-qv7AXaJlw,134,Master
mv_BKzWvFISQIvwMinoeHWST3CLXNKXhy3ZOHuXTn3ClS_WE5OTo_IgLK0m2j6qIrlyOZYmk_BdejA,134,Master
XEYLSugRm1p2ojv9Z8-PrGQbbBmLR9NE6betE2QaupK3vsmPFR8D_0olz0lur8fJG5QG3W2Yy_YheA,134,Master
_vhebFFk8V0rhEciu4YUHAOaKfDeWSwcOcaHRFBVhsoqjwWKsc-ETVP6ZzGucGm4posUH2_9TFWCUA,134,Master
SS_Dm-f4eXXNi3UUJEaB0kaSjzCjGC-YVk-ygG4h066QyBQawcI-w2abcElmdMwbCa6QrQCIb3C_cg,134,Master
V_xpsrbkYwzRZURXCSADaD2eaFa25OyOXg3RzoV2LKJm4QNo23SZDngd_eJee4HBw3WjtJ-ck9K4Eg,134,Master
uv8c3F_eZYzHGk1nz3BkE8bI7TOX9-DSDeTo6NbtBZg4ukALXjShPBI9mysYbkw_Rb_FCNA2ifBJjQ,134,Master
YuZ7RjFQ_Tqy1DwV7NmcEAGu2qBKv08vLdae6LnClRQQqfoVaD-TIqz3u0Pt9Hn5xeFDvE2W3mOF3w,133,Master
xrv9j97SGMhJwuO4cIRiOU5hQ0IiW5YS0BLxIvAL9Bz8BvsRSwDH71dIs_qiWPucPDcX9xZMI4VcHQ,133,Master
_ESN6iz124lxjMnngOGQzVIU3dIcaUOT8GHUXumwxkaXUnPiQ2gJ_1njMda0Lt3XXgJA2a9ggLW9Hg,133,Master
v6tHwiQstDTxLfGlwzfATjAMXzCQP_83r9XzguW52rFaejHQcCdILsTJYkH4U6TsVC9Ak-alTiKnSg,133,Master
UAbQDzr7nU7lwBzh-Cz5QhZCLmKdWW0Ex8XSm0Ya61cPVq0GkcvgQdwDfJ7Vglb59sRWs9dk6G1cTg,133,Master
mkP4VkB2vxOiWFkUQA7lF4AUg1RqtR09C0xf24ceHN3m4QfmCz_UDytPwgqpf3sEgQLgvnX2BpJKEw,133,Master
lGtW-68UBVTBg-cMuHIs8dnpKE7hYA4WBCRbmGhhOeobQhBIC1NotCLpVn8AyrmFVxuU7yGCh7UAAw,133,Master
kYwKtFwHNeR48osHQOMKnTd4OaedF3Y6HIRjcKCBZOrvfvRHliiwVYHwrxZVhTuX_XRnChSFgsog3w,133,Master
FE5DZt_QN-i9_JiTKdTWvJYf4hJAiq9Idg0HCLFkZtR2rtalL82fTt0NZ4uoOBxHMwPIyhevLma2WA,133,Master
Ug3Jf6Nci853kPIKNxxFiaca_9zJEWL4jWjNthCfLVcs0syXrBDgF3dKX9bUl9hCHUqJrqNWeQDAGg,133,Master
AtJufgdlN0rhaLhJ19F7aBfg4z-gyPY_nLKiYpGapyRTwyzQX4lImjQ3URWt--AZArQ6p7Ha6rQVsA,133,Master
8R32T8_ip_mEdKaufocWhcVnKssJuJICtUCrS_BM8Ug2sSVhSOBi1sGGFxmUzvEzCXdqi6anbUdZ0A,133,Master
fDQzsWnIwP7cUsoNIa2YW5b6hG7XOeNx6wD2AfNk4FUrPA3pJ_ypTeRRKOcYWxHLMrro76zNsxSSjQ,133,Master
q4HuFfwPmrOUI7UDj6P4FVTWHgVV0Z5pTT1XVCYp3N2mqQBaZbPH5lTbQJz6NxQh2SD6Tuc1UC8rLg,133,Master
GBSjh27I4Uw2Ka3jMakwyvj-vh6tMVg2NjZrpmr_kURWyn_2P88NaTKuNFQHpNKmakVQEp81BtnpVA,133,Master
eWDdKZEJ5Vnjo1D_8p3WlxPtkOREuuaMTnZS8ZePgQZieYRjbh3oYHtCa2in4n4wl8MRVEDSmBWXKw,133,Master
cAfBPc8hTiTlqNg84o_fCClCJJ3iPkr2C5g7WkQeInzIGH6gAnIOx0uzJ390Wov0GxTyUN4OI4wwvA,133,Master
HkxcRayGQ0pN1Nj5Hb13D5MbzAbXQP6QPYiTk6xoGcnfiA2Msu09bZYurkSW8Wu7Uk7P9SEksrLmqg,133,Master
1i2ZrIvw8d0LM7ucGqGEX5cEwuFWG2ZCg4hVDWhjAV2-ZZks_MdDsU2n5io7AlZuGn5M1WOhGOXzKw,133,Master
kq3IplS_awGXHfYvxdARrABzrE-7F2wnOS5tOK0RhIjUgbfMoN0U_TBZkGpYNooJlc91HDiYCIPkhg,133,Master
p8VsHyBAzplwD7s2oA5DHkk7uw7NcB3fe8tMUeS7npGhGra8lG_21uZ3kM0uDIqpzG6YrLPweI131A,133,Master
7QjwB5IiBzh3Rcgweq-xhRiTs4YtEHzk5LdHfGUPrI_pI4SGJYpp1L3C3fJmrtd4x96aNzcZsiUqSA,133,Master
r2RHQE39exUIvPz5qP_iTjQ4Z9WjUsMgPVybutynzWpmooOx1aDX0qxgg1CEgTtJjk6xRWY2vqnFKQ,133,Master
UrnXZ6u1PVx3eQrYR1-0pVdPTnGh0hlybBtAxcrX_yikZd1NmGUOzZGFuTB4vPVQ6Tl7cfOz0wcf-Q,133,Master
5rnGkGAV32MYCTDlEXX65aKKRum1wdJDTiUh75TznPurDpzcRtCg972xgOH-FMVCU9GDyg1fvaegZg,133,Master
k5ihettXuztWf_SqwaLu0XKF9c1JmtT-_9iUbJTgKX3VK9ugaB6L3NJd0aYTmHUPmPzUx3oSG8r9bw,133,Master
nRzCNzyQH4z1Fan9ozLgDFDUJkCAiDw07mPxxvXYS2Rse16gHYdMhE4DAkV99STdiWmDshd6Ch1rlA,133,Master
YRVOQDGUlBAJP1yWKOek1lVkeJZi5lsVhmFWf7D12o31-4WxYI8fH8pCqcNaIqomTcZEfrpfUNai9Q,133,Master
UtzFXoYoQ6ibIE3T9fyEz4xTe-j3gLq7JYgJBJ3dDvdTHQPJSRfMSFkqRLMu9PRylBJQJxDAFv6iYw,133,Master
6quHnTLUjZTlxwncZorckExO49UnTgvE8Nzaq-JqJdR0AUz5uidschZLuvezNBRRYkXw39C3mCVSwA,133,Master
wS_7hPPQe-fRNwg4DC90kzEkgf2kufiqpf2nbf899dzl__MGEWxx7xf22QYIFCFPhqeqU2tzsg322Q,133,Master
K50oYHQRWOQG8Ab3QgotcAxFqgMhFOlZ-cxc6yImIDbrlZAJ2V4CNc-ZYyn--AtotZCpEz_FLe42vg,133,Master
F8t1mcXQFeMShOE7reQX-UwCYvXMXnQSrK-X1DjU-kuCP0ZkdCfD2CyVpFZh9gPipn833N9bW73mmQ,133,Master
iUdghmmOqNyE_v23VfdFdrC39JsapG4fajoWItBpk4pJF1n-xaRW2yGKhygYsTb31kJrdamf1UFUCg,133,Master
uaq8Vu6UX7ZFeaTlOHtzZN65cq1SkfTYI_tJQ5iPgIOguyyoKCPFHVrR0qBBE5VM9e0LKlJdwkJ82w,133,Master
YxWbLL39mvAfbJQjZaAwTmEHvP4GvD8kyoCj5iJ2b4Bxq7Mt5-eUIBK5BSdCiBUeJStXZ8tCX-dajA,132,Master
WrRsOkPmj4_uy8ULRFOi23RSHHisthT8dPDmEimp6XaB10FEJW8E1kic1BCkjV32r7XYDQdVkCKzeQ,132,Master
nr9zajpi5_j2s8UHmy8EB0ols_wM-Xt0hZk4HZdrXA4s39vecAqtinpDXHqLwlPvx-A5ixaH0WCAqw,132,Master
ISQP1JA7zNcB4qsMyKDjSaMGjTv6Taxdc4FsjTbPJZJJQIAJKO8_prXNRl-vWTWtHJD5nrGQJfwMNA,132,Master
L9M3z6gWloUmwKDZ_p7YKXH4SbnvwnTVybnLzvJwbxeb85EbAaJGmBy3RR-t0tc7fshQfONS_q6AlQ,132,Master
XUXOfBCqBR19FAgxNf9UCbz0z0-TYeyQn0k3bfRIw-1Q_IJLYgKItbe_risqUccC2EazGuJonbtFvg,132,Master
-zPBc9helGBBdTwfy7Z1CfKSaIZotjhHZiy54ZBP0gVUgDmfIB88Y-oulTgX_HQgBURIBqc0GP9C5g,132,Master
Anm4ZCeagc3Gd5o8uywLo2iNu-eq6AOwvUELNZaBUjKnsCFqtS8TiINPzrQA2TqxNZVEdDogv5Fkyw,132,Master
ERhwGjHkIBVXuaZPrcB77eqzXd9FgNXh713Qk8jNt0Tx9UdO3NORiWrACyqbnxTofCaESxLGw-CEvA,132,Master
T0e1XevHeqJrCwCQhRepAmEYE9pqGZZ0Ea7KySwVyr5-PtUjtbjWdSg4ayd8k1QJROMJubOUsdIgHg,132,Master
7cJTnm9yrztpFh1uHZRUnBMunO7TsGIuVz2rK6pxxev69rNLS39UVOpEzqX86Kz0ywFrXYnDEQo0sw,132,Master
hcylB2reBdbUAthXBvFm__fSLZLaLg637JT-yGh6A0lMWSuB9NcdFdLyGCIcp1u4-eFqgrJ7AT3SSQ,132,Master
cPfMAh5Ys0uLpsOUgvhmX63qJzT-mJEMCwKxSrwIn0NFDExwzz0bTlTkwIa1fmsIFhgPWBHxTVtyJg,132,Master
MPCIDyN9wZaD44RUv67y1EDCQG2ti5qsUkK3vge_oxlyrKe4vM9BWE6-N2Tma7EFmUNj4vLtLiQR1w,132,Master
3DhNKx3_c4pPd1EYJdSuE_tNFwADJ5-F6zjCSTwEsxuEGcyeR4fsEhvNwgTjNGxSsdgTwvQbONdaow,132,Master
elAH5g8yCMp7UPXwp-rs3Key9HG42R-c7eQBt3yjntlrp9nL--MoSuwYXYrWQXJIHIz8NwScCz1ZNQ,132,Master
gobfbFD-8NRtdrpdJcVbWNiTYCCHxRc6zf3SOtkyqIlmyQz9v7wNpijjf4h_B1upwFKy0K76X29YPg,132,Master
igNl62Brvs02fAgeuyfvmUjl-M9ZaBoK-jcOX0hHNUly0MjszETbB2E97viLSPaCIwricXyrksU8Lw,132,Master
oUshtyRUxM1uHvijU6msUeE9qnLvMd2yLvs_JAJjbAnVu0nQTrEwR1KymA3td5XZdutRPCfcDlEFCQ,132,Master
1HvWbhEWqGTdaBd2S11TUYf0EPpJI3bl9MuuZOj5WIW4Vv2-8VFu-3wKBYVhS9d-UM5y1kTnQTxAOA,132,Master
4AGqitfnOcsoIfFGJX7vDIQ4pv8lvr3QJhlvNIl2sOqE12axG4nuKbkRpiMQ7d9sfbXHn-5ZQhNf0w,132,Master
v-Bi83UNjIG595mFwh60no3nE8HBQozp38YD6Lm86jejJz1atdKa6nYKKEipysNNWQg5Hpspp1YGzw,132,Master
QrDlDTdA0c6sLmJkFJ0t-lZV8BwSUV_9wg49mW3eockJAhoM_5JMJ8By6UU03Ce2HeOQe_qnZ33Dog,132,Master
YVJgfb71Jbi5a9ZlFBkPtvMR3vibOaWTJws49bSfoJM-I3ZiWSxdUZX4bEQ7bzr63hlugkeJw4HP7g,132,Master
s4hx8lYXMtrecLFpdVhdanNJ7pgHNIU9PHhqL9wRhnc0k_AsgLOBzV-yDOfyw0cY7GRDRwObUJL1wA,132,Master
xqfhPpaaDBY-plKT3jD-w-5dHHRZgnB_7VaTVTtdfmO4h2SnroMJuv-YtZv2ZYnvLAS4NN0nbG9WRQ,132,Master
jov6DIKwS4P_c4fqXBK8AHf3busK4cJmRav-iGyU9uU1VNWYt7zNv8ajm57kGj6i_l9lYq9VLRun7g,132,Master
r-8HRpVApQAaNIhtKJ85bZAJOuEOvF1tCuhNYk_mXlPMvSLZpBFb3E2CXxrplJHYeM8UMqA1uBXm3g,132,Master
TbB85Pr1VRMHvl02sZHvMY1LOEPffWT7-DAhLnCoue3LGrkrMj3YDxhAd_EKBgCPUVbtpQm7Pzv6cQ,132,Master
zMgPPvrQM5Kwj9AAQM8QlgJVdyotGFLgjWBGJeqETprBxfvV3SyPNevkchJHZcaGQMf-4V51FXh8Cg,132,Master
uL9iaHKyZhlqiJVhi78DTYBW_fKscO88muWCkXTq58DrNeJlXvArMJma8T_W0M07gMb0FANtdpn3yQ,132,Master
_lMglSj-8NHyxgIBi8pG-FA5q0wxr6tFpXU8lVj3yf2hVqr0-yc6laZL-onadeeRkptex7ilbxXE_g,132,Master
VmOE8N7K0mF6OtsJcuqJz-M-Rf5grb6Ize7CX8MZZdVtQ4NH7v6JI2lUqbYrrotmbP0vegRerOs0_g,132,Master
2b7CN3covk5rsh-JwnuRlhl-6ZotvRBSLxv7dUN2wqY_t9tQ7DenbhR982gZMd3hbpoKuYObKhjIYA,132,Master
YO_NZzTSoizneaRRop9Q9kPylVWqfvq0Ebny-O6OGBkwkMCK_G4DICMcJ7yxBzSGmPziVEqN9uLWew,132,Master
zOkvKlcJzwwBiwIfJb6inDq7Lw1lhyAUeucFMkd9GJKbKo33D0Kvrej5LsFsHcrcqy2HYpwhM65N9g,132,Master
HX1PxNXJQGZIX1qamoq1ZCfdjACArsyAXSuIIFQ-qt7gD-CV1mJIpqsc8T_i-fBR9cjUFiMOoNXnTQ,132,Master
8wEaYPsEg943GkmSeflRyIfpzlmZ3VC9a4qcNNcQvS6pY6L7-IU2rNP9kgbCKf_GjVr_f5DbgZ4uSw,132,Master
-x9cNsc87l7v3ef-rLmDcoqJUtkE4iormfVNyJIdmaAaV08AcxNuSW5EBDlTkeKBmp0muIrVHH6XGQ,132,Master
TzQu9P-afPqWMa1ZaBG6Gn03_OBqdzEOTbL1l2lf7rk9C3k0KACN4gUmrdCLtfwSxjiiWg-fFUYbOw,132,Master
nC1MRFHsbIdgnuty1is7fypKFeNopmCHzM4oE_T_a12aDWK_QtDDtu9QKdhy_KX8EAVLwa_r6TCn1Q,132,Master
DgOkwaJjCOdVvo3ycmKZcIJERwRj5HGXwc_lWRcfoOw5rU6xCG82uIc_mpILDZEjtyy2jW-HQ0El2Q,132,Master
5GdiM0ePKbcUx7DukqyVTVwfhXNxIMK4GUvClXc_6RlnvEF1UojkH64Wn7wZI_4G8VfsmIcTAMxkcQ,132,Master
IDNLcSkcOoye-seWM8MbFNqAz-pLJLZDoebD75EH0MKhbjtvtt7877CW1SvCJTeZjzAtl0GKVuhrSQ,132,Master
inPmmXhA000YwHk0bl23grfqlyW_xKB396BGOlESbd39ObaO0V6lfo9bJN5K9sZM_Mfdt-ljcuyNkg,132,Master
198RqWBYjDEchIFhEl8dg17G5icHyU_PfistqhyLx-JQbiqT57pARDT4z0u2GS4K9C-nxOHhrhpKlg,132,Master
RPVOnvfy0FxR4CXvFR1d7EW59rjCDnb7DYHsKrF5zwTO5miVPBezgUVRlYBHYoz8hLWhn3FsKJCxmA,132,Master
I0e_bgIq3roqrMXr0CnuS2UryFHGd6ja-QBQPmsm-sUDESQ4e0qXfhE1NMqaP-ikNEDrDo6ymm7Jiw,132,Master
hzA1GB6Gl3PCkfqbsUnRNJ8fdfPKSsBH6uTGMN_FP9NlMvRvf6WjELlxf6GFFFKrjfOxjZiWgA70_w,131,Master
VukSko5EiTSvI1x9bRNLLrdwzv4RSNjW4oy9CT5c3c22eWe4qO-Wvz-xs46Vd2SI1a4dKHnMVftA5w,131,Master
TDXvepWJfPZWWM2zM1devplqmEbQ02Bz5oIjM4wMgo7BolhDdtj_ZuGnV67w70ysH1SFPP1N6KjbHg,131,Master
poIZUxReXpJvHQZ5HwwuhnePQOt--vKKSdTBdupVIfpgGypN_8yC532bxikg4ndzUcgWUeTaRbGTdQ,131,Master
xqibMBOloC4y5P0jJ0nfx9zjwZlu4kM9Lz7odptMy5HCd6OSnuxcdjWg-byYv6nTBVBUPazRqWJCOQ,131,Master
VZ925bOtTJm_VD9s6NRX4oHNYAsAEsB1LxJ8PMQtdeTJseyggk8_HQsBQbhFZITzrdT4S1hWD226UQ,131,Master
5fePojx4FNrnxkVIUgP_Bz1mfBVGfy6THk025_5t5bHWDEa9qAYlIAEnrF1bm_s7VuP6HeCQrs1X1g,131,Master
PeqV5VS-BwXVzU8zv4DLq0bjBfSA4H2CWLlCol7CfwHsYAijrmmANllRV6LZQ_i-MQ-zN9Q6CZPaIA,131,Master
dhyXdzoaSihkZo-GKVxlc_wy31cgilq124Do-wEmjOZ5pzKIk3Bm8XfTeNezvV0InOBzB3PP0ojDmg,131,Master
mq-IrvOcShETACsqcsoTomfxtiKh2O5jKS5eIL3e0zsi8EfxZiJL-uQoK7B6s4blDhbKTzH6kJyrlg,131,Master
GQ6n8anfOpGMmUnXKg-tIpJt8EPR3BXbjqdUzjIkzzAq13dGnLHB7TKkVXWfPsUFryUSwCufT5fvaA,131,Master
1PzFq3HcZUiJ2shTdy3buntjVa-bddQTKGnK6GxhK4dGh3m2o1L7HI113usMewgDWGNKHoXEQEiRBw,131,Master
3bIL3R3B3UkgCS7TVT81e3j1F5l2kBJNMiDnP6lcQ9KVdb7_sUs2B0omY9B4-IZFhl_jEiHArGVLww,131,Master
81CnKbIR_aRmzPqyYkkvooISRPiHTl5BnkGN_0AtGgd5ZMSqM0lY1T6a0_DiYwc_njgNKNPRkR5Ldw,131,Master
CjDUjHHenZlZrfAsDlhdrmi4LLIoI2uDICQjWkNPTmlYzEIPWf3rjmyS_PzvsPCT4QPy0GVZcNMUkw,131,Master
psttpa5oaUCYWlgxSEWc9m0fKbmXnnHoWFY8mv7U59MrjkGwajMhRXA0kCcr2XJi-QQvd0u0Tw8A1A,131,Master
VO4h32Q06wCWbtC_Ozf1LKmGfighoLWz7oFqTw-KQqX_hqV2wB_aLjEAt77AiNdqbmOW0eaALbHlPg,131,Master
4NguuiXFrlJ6k2dzxywuWnm6NzhmO7tNy-gJ9A5EcmqYTjq7nBJy_jsfq8eTzEx32XhrpE-V8OJ-Cg,131,Master
kufFrRhLtYEPfBzE62rHFcNBdAJIjaTFRZVscbAtXeeqAUxa9NJMQpqXZbi87n_xLlCe5Tfoaq0G9g,131,Master
CsQOMdVFndo-wiSFYPc8OWRj1lzfdycd1UZe2yGfcYqYKTQCswbvWGzMItnBiNS3M7wfARDEJ6XgcQ,131,Master
tMFOO-nvnwTzOxthPFG_HXjkpZCEXJni4MfNHI_miTyfs0Rm1UTpD3puPV13gQQnMd53_xG0NcEVdw,131,Master
hel5N5GU3Lv93MaOBUT1zCFQYlB2lcY2NXvrb720qddOqqv93nTrWkOY28bEikVVlMeLMDRRT6yutg,131,Master
Z9UITl7F8dD4lgc2duLosxv0PhvDrXLqizUX0bwQDtDdrvB_MrNQkdht6yp7I1K-Fzzcj2COT6ccyw,131,Master
GtfaO6ske5FTNwB8c65iJOA04BiRPOVWFs_uS4lJiC9Pv6mdz2lu8UiVFjYGD3-7kpIK_G07RWkSsA,131,Master
MkDW0KM6d6jyMh-EmDDuaR6E5D6JFzM6lIwxWmPw8YrGcu74x4a9eYaysJQFBrdq6D5Fbw5nvpeGxg,131,Master
jikt7i9trPhZNO59PoTWO_jzACBIM6NJUO8RQzFRsHpBix7SIcl8Uj3KZD82z-BNIoAZyVSKduFh2w,131,Master
IL4NEHJJPWB2VZqictDnq7MF2PN4cCp29ZB3AHXQia4vy82rH0CsYbo86DZ2-THbdTY9NTz1U32LSA,131,Master
OqcRL-ObOFo4ywDZZHEfEyfc-G1X7tkvksYRFI-bUJxIKv9vu6yRFhwuAtNZWfkWqjqWXwhBl16MxA,131,Master
S-vCuUhRRbeSyW6thy6qsJAemLtv7WTYrwEJLDTRQshR7ah_BAQktzL70V9bB6lLJuI9jQ14BCWsPQ,131,Master
TXabqX7K1jD-of_jGvV2VmDtot0V11mcvT9Z78tszg1zvSmsBqWzikbfLfLZTGW7VhyLD_QuVLJN9Q,131,Master
X2HkdVxXcfidbefOos7vYHcy3ziw2ubxLYBvDUPAbMCpe1ju997mfrl5cDEpWI6750ix2CS0tKOFLg,131,Master
Xt72X2-IrBzbCOpVh6wb_89Hu1WVF0rApARcGEtBKm6g7t_VXZexg7rkGxSyoPEKQ5Ei_gO7JAQ6qg,131,Master
4AojfB9tcQo-yKPf9NT1MshRNTNwdpBVj-H7sn_GC33F_iftMj6BmIS5aQUEX_DaxmqIj1RGCeurpg,131,Master
WbDqNMszU9xHI6U-9bZvY_8ZmIdloVfpieqSTAHXvE3yZ9C5d-cpcAdyZpmN2uLvXg-q8L5RroBeNA,131,Master
